2025.12.19 13:38:29 INFO  Started: Metals version 1.6.4 in folders '/home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs' for client Visual Studio Code 1.107.1.
2025.12.19 13:53:14 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
Dec 19, 2025 1:53:14 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 233
2025.12.19 13:53:14 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.19 13:53:14 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.19 13:53:14 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.19 13:53:14 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.19 13:53:14 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.19 13:53:14 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.19 13:53:14 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.19 13:53:16 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.19 13:53:17 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.19 13:53:17 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.19 13:53:17 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.19 13:53:19 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.19 13:53:24 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.19 13:53:48 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.19 13:53:48 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.19 13:53:49 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.19 13:53:50 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.19 13:53:54 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.19 13:53:54 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.19 13:53:57 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.19 13:53:57 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.19 13:53:57 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.19 13:53:57 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.19 13:53:57 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.19 13:53:58 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.19 13:53:58 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.19 13:53:59 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.19 13:53:58 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.19 13:53:59 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
Dec 19, 2025 1:53:59 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 282
2025.12.19 13:53:58 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.19 13:54:00 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.19 13:54:00 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.19 13:54:00 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.19 13:54:01 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.19 13:54:01 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.19 13:54:01 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.19 13:54:04 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.19 13:54:06 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.19 13:54:06 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.19 13:54:06 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.19 13:54:06 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.19 13:54:13 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.19 13:54:15 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.19 13:54:15 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.19 13:54:15 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.19 13:54:15 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.19 13:54:17 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.19 13:54:17 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.19 13:54:17 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.19 13:54:17 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.19 13:54:17 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.19 13:54:18 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.19 13:54:18 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.19 13:54:17 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.19 13:54:17 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.19 13:54:17 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.19 13:54:18 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.19 13:54:18 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.19 13:54:19 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.19 13:54:20 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.19 13:54:20 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.19 13:54:22 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.19 13:54:24 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.19 13:54:24 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.19 13:54:26 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.19 13:54:27 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.19 13:54:27 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.19 13:54:28 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.19 13:54:28 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.19 13:54:28 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.19 13:54:49 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.19 13:54:49 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.19 13:54:49 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.19 13:55:08 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.6
